5,,10,,15,,20,
X,Y,X,Y,X,Y,X,Y
19.87625582547997,-2.576736672051691,19.753277281996336,-5.193861066235861,19.999999999999993,-7.738287560581583,19.87625582547997,-10.137318255250399
30.312585964434174,-2.576736672051691,27.617967914512242,-5.121163166397412,28.66581062540369,-7.810985460420028,25.795391585592718,-10.2827140549273
41.34222793400095,-2.7948303715670413,35.62081485765897,-5.4119547657512115,40.57958709549443,-8.392568659127623,31.462664143589876,-10.646203554119545
51.05497665161092,-3.0856219709208403,47.68573557613448,-5.9935379644588025,57.802475421956764,-10.064620355411954,37.901642247904334,-11.00969305331179
63.83709599355482,-3.52180936995153,58.16233794682599,-6.793214862681744,75.48304348893764,-11.80936995153473,43.17792837718893,-11.518578352180931
79.81934557914924,-4.103392568659128,74.5518744062987,-7.810985460420028,98.57172746945254,-13.33602584814216,50.73908885456631,-12.46365105008077
104.23441365836068,-4.61227786752827,92.63992392264028,-8.828756058158316,133.6065775584313,-14.426494345718897,58.8887981639752,-13.699515347334408
126.34820582750605,-4.830371567043617,114.40431223077732,-9.41033925686591,195.09598168971624,-14.93537964458804,67.92463294737375,-14.862681744749594
166.02269599718707,-4.903069466882066,139.53905062273677,-9.773828756058155,274.4708978243714,-14.93537964458804,79.81934557914924,-16.17124394184168
226.43228618588674,-4.975767366720515,181.09368705554084,-9.846526655896604,383.75041980956576,-15.15347334410339,88.70135725690983,-17.116316639741513
320.53964210484327,-4.975767366720515,239.440224796936,-10.064620355411954,581.6233794682588,-15.080775444264944,107.519742765649,-18.2794830371567
520.1448888400213,-4.975767366720515,334.7724203675561,-10.137318255250399,859.9103500951308,-14.93537964458804,133.6065775584313,-19.151857835218095
949.6856175128815,-5.121163166397412,476.85735576134437,-10.064620355411954,1209.76538724642,-14.93537964458804,178.85969072135842,-19.660743134087234
1279.2632232491676,-5.0484652665589635,722.7389794644266,-10.064620355411954,1712.555090047774,-14.571890145395798,230.68778805177257,-19.951534733441036
1691.4287777203938,-4.975767366720515,1042.3441365836059,-10.064620355411954,2350.232665695553,-13.699515347334408,305.01303898066675,-19.951534733441036
2394.402247969355,-4.61227786752827,1430.4656550503585,-9.846526655896604,3146.2664143589845,-11.882067851373183,418.5860132858187,-19.951534733441036
3185.5639643418253,-4.103392568659128,1987.6255825479936,-9.555735056542808,3983.1014706551978,-10.428109854604198,611.2307543232024,-20.096930533117927
4264.52795848395,-3.3764135702746323,2694.077281278424,-8.683360258481418,5011.316455900483,-8.974151857835214,909.309935434566,-19.951534733441036
5432.406495351123,-3.012924071082388,3389.5380051458696,-7.66558966074313,5962.433202681547,-8.465266558966071,1287.2275688957889,-19.878836833602584
6750.436906569126,-2.7221324717285924,4317.792837718879,-6.647819063004842,7501.601414359756,-7.956381260096929,1755.6026271944945,-19.36995153473344
8031.627916242285,-2.6494345718901435,5744.483944164144,-5.775444264943456,9438.09714373248,-7.66558966074313,2141.3102276716295,-18.497576736672052
10423.441365836046,-2.6494345718901435,7642.584307540169,-5.193861066235861,12478.955718967321,-7.520193861066232,2677.4084628151763,-17.334410339256863
14483.324813691754,-2.504038772213246,10685.449567499176,-5.121163166397412,19753.277281996256,-7.520193861066232,3146.2664143589845,-15.73505654281098
19876.255825479897,-2.504038772213246,14664.224682242724,-5.0484652665589635,,,3837.5041980956576,-14.208400646203554
,,19876.255825479897,-5.0484652665589635,,,4509.513860554124,-12.827140549273018
,,,,,,5299.203390740602,-11.736672051696281
,,,,,,6503.683162176054,-10.93699515347334
,,,,,,8284.774070626814,-10.500807754442647
,,,,,,11090.862104604004,-10.2827140549273
,,,,,,14847.38402939151,-10.064620355411954
,,,,,,19753.277281996256,-10.064620355411954
