100,,80,,60,,40,,20,,th,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
18.91308620637976,128.53225806451613,19.141868755538194,119.09677419354838,19.844955552950662,108.40322580645162,19.37341877766365,101.06451612903226,19.844955552950662,89.9516129032258,19.37341877766365,73.38709677419354
21.329551483984975,126.01612903225806,24.345739822722656,114.48387096774194,24.640238581783525,102.74193548387098,24.345739822722656,93.7258064516129,25.23996642416891,82.19354838709677,24.640238581783525,64.99999999999999
25.854291263403105,123.29032258064515,31.338885734881732,109.66129032258064,34.92053912131674,96.03225806451613,33.68333957460006,85.12903225806451,30.228580562011892,78,33.28075817617643,54.93548387096773
32.10165441758588,119.51612903225806,40.340764596002316,105.04838709677418,48.898443946959404,89.11290322580645,53.192274846927425,75.48387096774194,38.91153191723443,70.66129032258064,44.41396870777375,45.08064516129032
39.85861402454346,116.16129032258064,51.92837109644661,100.85483870967741,66.04551667747205,83.87096774193549,79.0992423719281,66.88709677419355,50.0886011845599,63.741935483870975,59.98848376819143,35.85483870967741
51.30772609752752,112.80645161290322,65.2561443408978,97.08064516129032,104.2981877653424,77.16129032258064,117.62403773514178,59.12903225806451,62.191879448772745,57.45161290322581,82.99655233493762,28.516129032258064
63.70559050931739,109.87096774193547,92.48204857266717,92.6774193548387,160.79269654870245,71.5,190.27133623452093,51.16129032258064,82.00458216436299,49.483870967741936,114.82916831344538,21.177419354838705
92.48204857266717,106.09677419354838,119.04687940686611,89.11290322580645,263.2482757298907,66.88709677419355,307.78726941843416,45.5,105.55983300976101,44.24193548387096,149.6010789839604,16.77419354838709
134.25712311616138,103.16129032258064,164.70628921349805,85.75806451612902,405.8402262140834,62.69354838709677,535.1302850332684,41.096774193548384,134.25712311616138,39.20967741935483,212.01703522111143,11.74193548387096
192.57295749614408,101.2741935483871,214.58170379257564,83.66129032258064,610.8024681372876,60.177419354838705,688.842769948604,39.62903225806453,179.16934564145137,35.016129032258064,289.8284352746602,7.967741935483872
296.88267631101553,100.2258064516129,293.33435110019957,82.19354838709677,876.1102204861915,59.75806451612904,876.1102204861915,39.41935483870968,241.9981302163719,30.403225806451616,405.8402262140834,5.241935483870975
463.2296447687428,99.59677419354838,425.83643742400875,80.7258064516129,1141.408896525665,59.75806451612904,1155.2159734950058,40.258064516129025,319.0923916248083,26.838709677419345,582.1207159737078,2.51612903225805
664.43776406428,99.59677419354838,548.1550181409804,80.09677419354838,1302.8142690679367,61.64516129032258,1434.3593324990802,42.564516129032256,457.6931498564956,23.9032258064516,908.2900215792141,1.4677419354838719
865.6389999305392,99.80645161290323,722.7828395341571,79.88709677419354,1505.031854124501,62.483870967741936,1717.856747852221,40.88709677419354,603.5021910599896,21.5967741935484,1271.85804759417,2.51612903225805
1141.408896525665,100.2258064516129,988.048055700297,80.09677419354838,1824.301460180759,61.01612903225805,2082.2739165950798,38.79032258064517,815.1305196496329,20.33870967741936,1598.289154512244,1.8870967741935658
1417.215949651292,101.69354838709677,1183.333200565423,81.77419354838709,2032.7969235488795,59.12903225806451,2846.4797200404255,36.064516129032256,1024.339368322057,19.5,1984.495555295066,-1.8870967741935374
1579.186491562693,101.69354838709677,1434.3593324990802,82.40322580645162,2585.4291263403106,57.03225806451613,3577.0482984995306,35.435483870967744,1241.6373781255395,21.177419354838705,2493.829975134087,-5.661290322580641
1937.3418777663671,100.43548387096774,1717.856747852221,81.77419354838709,3288.298840820288,56.403225806451616,4773.656608264378,39,1434.3593324990802,21.38709677419355,3171.7977232058543,-6.709677419354847
2158.7564856718723,99.1774193548387,2132.9551483984974,79.46774193548387,4388.313542764964,59.54838709677419,5998.848376819149,45.919354838709666,1617.6228932300542,20.548387096774192,3985.8614024543467,-5.241935483870975
2680.392742881127,97.5,2712.816170648046,78.41935483870967,5514.604365846995,64.37096774193549,7815.385263295003,52,2008.5010479460138,18.451612903225808,4948.9945013152055,-0.8387096774193594
3368.3339574600027,97.29032258064515,3368.3339574600027,77.58064516129032,7013.793942000445,69.61290322580645,9940.06064217064,54.72580645161291,2585.4291263403106,14.887096774193552,6294.418483997034,5.661290322580641
3891.1531917234424,98.12903225806451,4034.0764596002355,79.25806451612902,9028.45789517586,73.38709677419354,12642.34612131879,54.516129032258064,3534.2956164785132,14.25806451612904,7721.97621394739,10.274193548387103
4495.1223223949955,99.59677419354838,5008.86011845599,83.24193548387098,11482.916831344526,72.96774193548387,15697.209491429845,52,4549.497665079656,16.145161290322577,9360.07596382739,13.41935483870968
5255.652374078251,102.32258064516128,5856.309502822002,86.80645161290322,13588.116725861511,70.45161290322581,18799.722382201588,54.93548387096773,5581.311894732108,20.129032258064512,10943.707853234117,14.467741935483872
5927.150475157037,105.04838709677418,6929.965467476055,90.16129032258064,14960.107898396027,68.7741935483871,19964.622216446616,77.79032258064515,6144.856556970717,24.532258064516128,12950.05284002051,13.629032258064527
6525.61443408978,107.35483870967741,8501.663599167854,92.46774193548387,16273.772881900739,67.93548387096774,144.30086335830003,54.93548387096773,7538.494031130086,29.774193548387103,15141.073161459533,12.370967741935488
7271.412776575593,110.08064516129032,10683.673977268612,92.46774193548387,18353.02143370404,71.29032258064515,241.9981302163719,48.016129032258064,9028.45789517586,33.54838709677419,16273.772881900739,11.74193548387096
8102.446796601418,112.1774193548387,12642.34612131879,89.32258064516128,19726.006163751015,92.25806451612902,391.46171555687044,43.19354838709677,10812.90926654003,35.435483870967744,17916.93456414514,14.677419354838719
9137.670827940432,114.27419354838709,14257.618747704244,85.96774193548387,,,5383.571632983629,42.564516129032256,13106.703429360943,34.80645161290323,19257.29574961439,19.290322580645167
9940.06064217064,114.69354838709677,16871.513625162443,84.70967741935485,,,,,14781.305522076866,33.75806451612904,19490.242036826286,37.322580645161295
11482.916831344526,113.01612903225806,18353.02143370404,87.64516129032258,,,,,16273.772881900739,32.70967741935485,,
12341.950834153595,110.91935483870967,19257.29574961439,94.14516129032258,,,,,17916.93456414514,36.483870967741936,,
13425.71231161614,109.66129032258064,20206.124693293736,117.62903225806451,,,,,19490.242036826286,45.5,,
15509.597317927492,108.61290322580645,,,,,,,19257.29574961439,54.72580645161291,,
17491.20957197458,111.33870967741935,,,,,,,,,,
18133.667143797138,114.69354838709677,,,,,,,,,,
18353.02143370404,117.41935483870967,,,,,,,,,,
18575.029147439618,120.14516129032258,,,,,,,,,,
18799.722382201588,125.80645161290322,,,,,,,,,,
19027.13362345211,128.53225806451613,,,,,,,,,,
